xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.27853,3663.7,4449.9,9.4277,26.999,42.333,2703.1,75.667,120.41,0.33767,79.977,49.206,2632.0,25.246,49.286,3101.6,22.698,65.786,235.5,341.07,94.594,77.467,63.467,54.089,27.634,60.696,22.135,39.918,35.763,44.881,49.393,41.785,18.776
0.27943,3689.8,4477.9,9.4117,26.7,42.483,2705.0,73.688,120.4,0.33528,80.13,48.896,2633.6,23.122,48.745,3102.4,22.892,65.877,236.47,341.9,94.546,77.553,63.018,53.754,27.546,61.04,22.015,40.209,34.85,43.63,49.687,41.642,18.297
0.25353,3682.8,4488.7,9.2722,26.756,42.664,2706.3,74.391,120.41,0.35036,80.335,50.167,2635.4,24.67,50.354,3103.7,22.452,65.951,236.93,341.48,94.452,77.834,63.888,53.645,24.791,61.546,22.296,41.119,38.591,47.354,49.2,41.542,19.3
0.25191,3715.8,4480.9,9.4002,26.723,42.54,2704.6,74.138,120.44,0.34711,80.263,50.956,2633.0,24.96,50.972,3103.1,22.933,66.029,236.72,340.96,94.428,77.232,63.321,53.738,24.951,61.545,21.87,41.517,40.913,48.783,49.233,42.33,18.183
0.28811,3638.7,4448.1,9.5622,26.785,42.13,2703.0,74.645,120.39,0.35242,80.037,48.719,2631.9,25.248,49.384,3100.0,22.709,66.005,237.47,341.54,94.549,76.86,63.278,54.767,28.166,61.454,21.903,41.867,34.331,45.109,49.185,41.485,18.757
0.28721,3699.5,4500.0,9.3875,26.77,42.508,2700.3,74.255,120.4,0.34965,79.775,51.328,2628.4,25.212,51.44,3098.2,24.434,65.952,235.53,341.35,94.595,77.071,62.232,54.147,28.255,61.13,21.84,42.206,42.007,49.867,49.38,41.293,14.675
0.24422,3640.4,4493.2,9.3882,26.951,41.999,2704.6,74.128,120.4,0.3234,80.064,50.636,2633.6,25.578,49.646,3099.9,22.666,65.924,236.79,342.06,94.552,77.786,63.499,54.266,23.84,60.005,22.627,39.001,39.973,45.714,49.292,41.753,18.816
0.24602,3651.9,4504.4,9.4721,26.6,42.312,2707.2,74.623,120.4,0.32381,80.385,48.433,2636.8,23.901,49.425,3102.3,23.652,66.007,237.65,341.87,94.619,77.575,63.301,54.132,23.663,59.588,22.481,38.952,33.489,45.203,49.9,41.057,16.448
0.23457,3663.0,4529.5,9.344,26.872,42.434,2704.1,75.123,120.4,0.35454,80.332,49.972,2633.6,26.041,48.316,3102.4,23.24,66.131,239.06,341.39,94.529,77.234,62.812,54.028,22.776,60.566,22.237,42.978,38.017,42.637,50.075,41.339,17.435
0.23068,3656.4,4493.0,9.2978,26.92,42.536,2700.3,74.942,120.39,0.35859,79.87,50.991,2628.1,26.255,50.107,3099.4,22.897,66.142,242.23,341.5,94.619,76.644,62.926,54.465,23.158,62.102,21.639,42.483,41.016,46.782,50.098,41.277,18.315
0.24263,3632.5,4521.5,9.3915,26.956,42.317,2701.9,74.9,120.37,0.34057,79.923,49.929,2631.1,26.23,50.404,3097.0,22.514,66.045,243.3,341.86,94.617,77.187,63.182,54.532,23.386,63.164,22.661,39.558,37.892,47.468,50.312,40.557,19.198
0.23958,3629.7,4566.3,9.5071,27.219,42.757,2703.8,75.726,120.39,0.33665,80.014,49.958,2632.4,24.426,52.524,3100.2,22.591,66.065,242.08,341.68,94.65,77.057,63.231,53.996,23.686,59.553,22.749,40.036,37.977,52.375,50.728,41.145,19.029
